iter	Logloss
1514	0.4550874421
1515	0.4549834873
1516	0.4549647778
1517	0.4549145712
1518	0.4548452634
1519	0.4548007584
1520	0.454725685
1521	0.454633627
1522	0.4545548862
1523	0.4545226046
1524	0.4545142594
1525	0.4544495174
1526	0.4544027025
1527	0.4543776639
1528	0.4543738518
1529	0.4543098385
1530	0.4542906389
1531	0.4542724268
1532	0.4542327292
1533	0.4542047953
1534	0.4541558467
1535	0.4541100105
1536	0.4540652174
1537	0.4540346207
1538	0.4539901764
1539	0.4539760633
1540	0.4539694297
1541	0.4538988811
1542	0.4538548143
1543	0.4537874087
1544	0.4536963024
1545	0.4536328949
1546	0.4535689599
1547	0.4535217132
1548	0.4534869547
1549	0.4534502615
1550	0.4534072516
1551	0.4533539412
1552	0.4532628686
1553	0.4532109445
1554	0.4531735905
1555	0.4531028845
1556	0.4530423885
1557	0.4530156829
1558	0.4529432718
1559	0.4529264234
1560	0.4529202609
1561	0.4529056128
1562	0.4528543749
1563	0.4528059632
1564	0.4527403351
1565	0.4526650687
1566	0.452624914
1567	0.4525570716
1568	0.4524950017
1569	0.4524143001
1570	0.4524078476
1571	0.4523318938
1572	0.4523138823
1573	0.4522589011
1574	0.4522001453
1575	0.4521747019
1576	0.4521393808
1577	0.452098713
1578	0.4520599246
1579	0.452018632
1580	0.4519827482
1581	0.4519058496
1582	0.451885158
1583	0.4518746002
1584	0.4518597151
1585	0.4518018055
1586	0.4517723336
1587	0.4517156083
1588	0.4516841717
1589	0.4516116949
1590	0.4515808512
1591	0.451537217
1592	0.4514930092
1593	0.4514104635
1594	0.4513103791
1595	0.4512484052
1596	0.4512089019
1597	0.4511691003
1598	0.4511371301
1599	0.4510608492
1600	0.4509894739
1601	0.4509189168
1602	0.4508799769
1603	0.450834968
1604	0.4507603531
1605	0.4507467507
1606	0.4507322115
1607	0.4506614021
1608	0.4505868207
1609	0.450499406
1610	0.45044142
1611	0.4503924033
1612	0.4503333224
1613	0.4502748853
1614	0.4501973011
1615	0.4501064149
1616	0.4500330608
1617	0.4499670835
1618	0.4499355389
1619	0.4499309263
1620	0.4498408704
1621	0.4497779805
1622	0.4497382366
1623	0.44966816
1624	0.4496114059
1625	0.4495633987
1626	0.4495154533
1627	0.4494581111
1628	0.4494419067
1629	0.4493952458
1630	0.4493632263
1631	0.449327837
1632	0.4493110761
1633	0.4492177772
1634	0.4491467531
1635	0.4491461499
1636	0.4490537367
1637	0.4489655842
1638	0.4488994501
1639	0.4488401614
1640	0.4487330259
1641	0.4486856996
1642	0.4486826679
1643	0.448599141
1644	0.4485871494
1645	0.4485490867
1646	0.4484788488
1647	0.4483783767
1648	0.4483296564
1649	0.4482662519
1650	0.4482171907
1651	0.4481357113
1652	0.448065588
1653	0.4480145359
1654	0.4479831185
1655	0.4479096903
1656	0.4478864279
1657	0.4478139861
1658	0.4477281006
1659	0.4476640364
1660	0.4476286872
1661	0.4476081796
1662	0.4475922158
1663	0.4475643024
1664	0.4475354055
1665	0.4474167705
1666	0.4474096504
1667	0.4473288155
1668	0.4472606065
1669	0.4472385383
1670	0.4471904941
1671	0.4471585821
1672	0.4470454439
1673	0.4470407376
1674	0.4469861811
1675	0.4469213341
1676	0.446858196
1677	0.4467702226
1678	0.44672424
1679	0.4466591402
1680	0.4465840566
1681	0.446577699
1682	0.4465653234
1683	0.4465395146
1684	0.446496005
1685	0.4464431111
1686	0.4463929763
1687	0.4463920061
1688	0.4463576713
1689	0.446327985
1690	0.4463018856
1691	0.4462639977
1692	0.4462570125
1693	0.4462188294
1694	0.446175726
1695	0.4461287533
1696	0.4460627341
1697	0.4459955846
1698	0.4459234727
1699	0.4458578185
1700	0.4458112735
1701	0.4457771295
1702	0.4457750271
1703	0.4457688215
1704	0.4457617321
1705	0.4456551942
1706	0.4455748742
1707	0.4455295011
1708	0.445464565
1709	0.4454457698
1710	0.4453838027
1711	0.4453741987
1712	0.4453560859
1713	0.445337415
1714	0.4452786695
1715	0.4452501404
1716	0.4452068759
1717	0.4451467625
1718	0.4450999927
1719	0.4450249978
1720	0.4449801768
1721	0.4449334593
1722	0.4448924284
1723	0.4448271727
1724	0.4447881489
1725	0.4447244084
1726	0.444633812
1727	0.4445556711
1728	0.4445032469
1729	0.4444537475
1730	0.4444072522
1731	0.4443913837
1732	0.4443818775
1733	0.4443046107
1734	0.4442383176
1735	0.4441622279
1736	0.444097636
1737	0.4440401067
1738	0.4439631066
1739	0.4439139384
1740	0.4438955879
1741	0.4438366916
1742	0.4438068492
1743	0.4437294028
1744	0.4436536084
1745	0.4435831911
1746	0.4435187006
1747	0.4434661915
1748	0.4433898828
1749	0.4433050236
1750	0.4432667892
1751	0.4431801148
1752	0.4431363211
1753	0.4431000536
1754	0.443019838
1755	0.4429863042
1756	0.4429484268
1757	0.4429240755
1758	0.4428582137
1759	0.4428283152
1760	0.442823236
1761	0.4427677417
1762	0.442760959
1763	0.44270389
1764	0.4426553797
1765	0.442651527
1766	0.4425581069
1767	0.4425208398
1768	0.4424982987
1769	0.4424599245
1770	0.4424104791
1771	0.4423720391
1772	0.4423130094
1773	0.4422462076
1774	0.4421990425
1775	0.4421333028
1776	0.4420706627
1777	0.4420625222
1778	0.4419819701
1779	0.4419590342
1780	0.441925158
1781	0.4418392689
1782	0.4417446742
1783	0.441731805
1784	0.4416886346
1785	0.4416169267
1786	0.4415614599
1787	0.4415128473
1788	0.4414894502
1789	0.4414533532
1790	0.4414156953
1791	0.4413515157
1792	0.4413284214
1793	0.441300822
1794	0.4412426005
1795	0.4412423234
1796	0.4412104344
1797	0.4411665772
1798	0.4411004749
1799	0.4410385718
1800	0.4410019698
1801	0.4409243204
1802	0.4408909391
1803	0.4408250715
1804	0.4407862145
1805	0.4407328576
1806	0.440677577
1807	0.4406710107
1808	0.4406704537
1809	0.4406648508
1810	0.4405711774
1811	0.4405463611
1812	0.4404720402
1813	0.4404145124
1814	0.4403397974
1815	0.4402700921
1816	0.4402050063
1817	0.4401516386
1818	0.440116296
1819	0.440055051
1820	0.4400062475
1821	0.439946988
1822	0.4398679774
1823	0.4397897811
1824	0.4397556045
1825	0.4397422645
1826	0.439645153
1827	0.4395947457
1828	0.4395582701
1829	0.4395193673
1830	0.4394930827
1831	0.4394686744
1832	0.4393931473
1833	0.4393609332
1834	0.4393605998
1835	0.4393109744
1836	0.4392931633
1837	0.4392263472
1838	0.4391373976
1839	0.4390797896
1840	0.4390645447
1841	0.4390516771
1842	0.4389823133
1843	0.4389127197
1844	0.4389023925
1845	0.4388331648
1846	0.4387478943
1847	0.4387358294
1848	0.4386885363
1849	0.4386054964
1850	0.4385284505
1851	0.438455369
1852	0.4384469977
1853	0.438382206
1854	0.4383617235
1855	0.4382593046
1856	0.4382545414
1857	0.4382216618
1858	0.438203033
1859	0.4381724499
1860	0.4381560966
1861	0.4381219751
1862	0.4380627408
1863	0.4380380597
1864	0.4380032776
1865	0.4379510215
1866	0.4379109795
1867	0.4378683839
1868	0.4378533651
1869	0.4378211469
1870	0.4377831968
1871	0.4377229247
1872	0.437669252
1873	0.4376144438
1874	0.4375630567
1875	0.4374910168
1876	0.4374526076
1877	0.4374131631
1878	0.4373618494
1879	0.4373431746
1880	0.4372762239
1881	0.4372421047
1882	0.4372314203
1883	0.4372075611
1884	0.4371698437
1885	0.4371300377
1886	0.4370557273
1887	0.4370280174
1888	0.4369636702
1889	0.4369106773
1890	0.4368465113
1891	0.4368300862
1892	0.43675773
1893	0.4366943013
1894	0.4366247133
1895	0.4365506181
1896	0.4364878925
1897	0.4364619079
1898	0.4364150574
1899	0.4363336843
1900	0.4362977443
1901	0.4362013842
1902	0.436171646
1903	0.4361562731
1904	0.4360877362
1905	0.4360440218
1906	0.4359994636
1907	0.4359689465
1908	0.4358940082
1909	0.435846697
1910	0.4358351024
1911	0.4358154466
1912	0.4357615787
1913	0.4357231932
1914	0.4356671029
1915	0.4356380706
1916	0.4355801855
1917	0.4355725904
1918	0.4354923226
1919	0.435439332
1920	0.4353676041
1921	0.4353188343
1922	0.4352791031
1923	0.435206418
1924	0.4351848474
1925	0.4351339185
1926	0.435063911
1927	0.4350195089
1928	0.4350114578
1929	0.4349669313
1930	0.4349070888
1931	0.4348329498
1932	0.4348309378
1933	0.4348282081
1934	0.4348064945
1935	0.4347661418
1936	0.4347022097
1937	0.4346350886
1938	0.4345975379
1939	0.4345421583
1940	0.4345274298
1941	0.4344733713
1942	0.4344310778
1943	0.4343531998
1944	0.4343237858
1945	0.4343035056
1946	0.4342433509
1947	0.4341948497
1948	0.4341441413
1949	0.4341142684
1950	0.4340643007
1951	0.4340124452
1952	0.4339699733
1953	0.4339328708
1954	0.4338612172
1955	0.4338205086
1956	0.4337741003
1957	0.4337613698
1958	0.4336888122
1959	0.4336093238
1960	0.4336067375
1961	0.4335931595
1962	0.4335189205
1963	0.4334840991
1964	0.4334637094
1965	0.4333730545
1966	0.4333420791
1967	0.433319946
1968	0.4333158462
1969	0.4332563642
1970	0.4332045792
1971	0.433132321
1972	0.4331022806
1973	0.433083617
1974	0.4330806868
1975	0.4330451833
1976	0.4329747843
1977	0.4329101536
1978	0.4328993293
1979	0.4328887767
1980	0.4328480774
1981	0.4328423063
1982	0.4328287004
1983	0.4327640487
1984	0.4326920549
1985	0.4326654816
1986	0.4325914338
1987	0.432543197
1988	0.4324903263
1989	0.4324413487
1990	0.4323947724
1991	0.4323593235
1992	0.4323554083
1993	0.4323328917
1994	0.4323095988
1995	0.4322850311
1996	0.432231589
1997	0.4321754312
1998	0.4321311847
1999	0.4320804616
2000	0.4320743621
2001	0.432044618
2002	0.4319622479
2003	0.431890409
2004	0.4318316822
2005	0.4317798659
2006	0.4317479275
2007	0.4316773306
2008	0.4316329335
2009	0.4315254881
2010	0.4314882563
2011	0.431431816
2012	0.4314294673
2013	0.4313765906
2014	0.4313423053
2015	0.4312959002
2016	0.4312173558
2017	0.4311756165
2018	0.4311189504
2019	0.431101749
2020	0.4310499672
2021	0.4310407394
2022	0.4310216928
2023	0.4309856137
2024	0.4309365384
2025	0.4309207504
2026	0.4308532265
2027	0.4308143479
2028	0.4308054136
2029	0.4307939768
2030	0.430757574
2031	0.4307062113
2032	0.4306385033
2033	0.4305949557
2034	0.4305535774
2035	0.4304652152
2036	0.4304013338
2037	0.4303185397
2038	0.4302929056
2039	0.4302340982
2040	0.4302325448
2041	0.4301969506
2042	0.4301057047
2043	0.4300264294
2044	0.4299707328
2045	0.4299597367
2046	0.4299004771
2047	0.4298674342
2048	0.4298324297
2049	0.4297958783
2050	0.4297360909
2051	0.4297027663
2052	0.4296388736
2053	0.429597044
2054	0.4295374303
2055	0.4294958968
2056	0.4294209519
2057	0.429407159
2058	0.4294047494
2059	0.4293627584
2060	0.4293255259
2061	0.4293066229
2062	0.4292589809
2063	0.4291934813
2064	0.4291758436
2065	0.429133002
2066	0.4291046364
2067	0.429045594
2068	0.4289953721
2069	0.4289532973
2070	0.4289121468
2071	0.4288633445
2072	0.428825164
2073	0.4287620993
2074	0.4286852317
2075	0.4286106488
2076	0.4285849034
2077	0.4285628681
2078	0.4285260776
2079	0.4285210359
2080	0.428493328
2081	0.4284514856
2082	0.428406756
2083	0.4283660419
2084	0.4282825365
2085	0.4282350232
2086	0.4281673589
2087	0.4281086659
2088	0.4280925732
2089	0.4280904485
2090	0.428037463
2091	0.4280212565
2092	0.4279692202
2093	0.4279152944
2094	0.4278781358
2095	0.4278750934
2096	0.4278324431
2097	0.4277978673
2098	0.4277417473
2099	0.4277335067
2100	0.4276653995
2101	0.4276125769
2102	0.4275498404
2103	0.4275012602
2104	0.4274506962
2105	0.4273945946
2106	0.4273248526
2107	0.4272526201
2108	0.4272041399
2109	0.4271710718
2110	0.4271692712
2111	0.4271120951
2112	0.4270778038
2113	0.4270520252
2114	0.4269983482
2115	0.4269658254
2116	0.4269161295
2117	0.4268540194
2118	0.4268526409
2119	0.4268466978
2120	0.4267785269
2121	0.42675857
2122	0.4267292848
2123	0.4266795874
2124	0.4266147938
2125	0.4266000905
2126	0.4265432827
2127	0.4264825307
2128	0.4264390141
2129	0.4263987283
2130	0.4263867445
2131	0.4263542051
2132	0.4262684905
2133	0.4262003234
2134	0.4261868364
2135	0.4261570933
2136	0.42610516
2137	0.426039766
2138	0.426002236
2139	0.4259851861
2140	0.4259240306
2141	0.42590719
2142	0.4258863778
2143	0.4258489477
2144	0.4258230782
2145	0.4257464132
2146	0.4256762702
2147	0.4256440558
2148	0.4255854323
2149	0.425511071
2150	0.4254377679
2151	0.4254066943
2152	0.4253721547
2153	0.4253527596
2154	0.4252807255
2155	0.4252749898
2156	0.425240561
2157	0.4252387939
2158	0.4252259281
2159	0.4251804243
2160	0.4251182061
2161	0.4250844077
2162	0.4250433693
2163	0.4249892755
2164	0.4249809876
2165	0.424949039
2166	0.4249022483
2167	0.4248683961
2168	0.4248120541
2169	0.4247790178
2170	0.4247150819
2171	0.4246792729
2172	0.4246281188
2173	0.4245839952
2174	0.4245441714
2175	0.4245181605
2176	0.4245159743
2177	0.4244554473
2178	0.4244225167
2179	0.4243776057
2180	0.4243120196
2181	0.4242848399
2182	0.4242425618
2183	0.4242168499
2184	0.424169028
2185	0.4241160454
2186	0.4241090364
2187	0.4240672589
2188	0.424040224
2189	0.4239767574
2190	0.4239589015
2191	0.4239265286
2192	0.4238899424
2193	0.4238106246
2194	0.4237618136
2195	0.4237223604
2196	0.4236772688
2197	0.4236286324
2198	0.4236103977
2199	0.423572139
2200	0.4235348712
2201	0.4235248212
2202	0.4234985645
2203	0.423443144
2204	0.4234181688
2205	0.423372507
2206	0.4233652705
2207	0.4233420277
2208	0.423291032
2209	0.4232431988
2210	0.4231719013
2211	0.4231111426
2212	0.4230461801
2213	0.423025808
2214	0.4229648043
2215	0.4229263128
2216	0.4229233356
2217	0.422887321
2218	0.4228857308
2219	0.4228666822
2220	0.4228214612
2221	0.4227541501
2222	0.4227123163
2223	0.4227059747
2224	0.4227000225
2225	0.4226192031
2226	0.4225612788
2227	0.4224766355
2228	0.4224571137
2229	0.4224153936
2230	0.4223624627
2231	0.4223145889
2232	0.4222627627
2233	0.4221823209
2234	0.4221111986
2235	0.4221004019
2236	0.4220979089
2237	0.4220572229
2238	0.422032702
2239	0.4219603853
2240	0.4218856329
2241	0.4218467979
2242	0.4218185702
2243	0.4217477814
2244	0.421747755
2245	0.4217445417
2246	0.4217351188
2247	0.4216424179
2248	0.4215797741
2249	0.4214975939
2250	0.4214759169
2251	0.4214593329
2252	0.4214174593
2253	0.4213653231
2254	0.4213225009
2255	0.4212657717
2256	0.4212302296
2257	0.4212190451
2258	0.4211871463
2259	0.4211431614
2260	0.4210242132
2261	0.4209926017
2262	0.4209267265
2263	0.4208901439
2264	0.4208546958
2265	0.4208529859
2266	0.4207815694
2267	0.4207348774
2268	0.4206988026
2269	0.4206594392
2270	0.4206198815
2271	0.4205870427
2272	0.4205430565
2273	0.4204683106
2274	0.4203950403
2275	0.4203413311
2276	0.4203345014
2277	0.4203178269
2278	0.4202615884
2279	0.4201962933
2280	0.4201402223
2281	0.4201142124
2282	0.4200118742
2283	0.419997837
2284	0.4199581037
2285	0.4199101502
2286	0.4198626705
2287	0.4198500151
2288	0.4198406452
2289	0.4197657111
2290	0.4197471171
2291	0.4196813883
2292	0.4196664169
2293	0.4195885011
2294	0.4195490739
2295	0.4195100134
2296	0.4194625842
2297	0.4193914807
2298	0.4193588622
2299	0.4193028605
2300	0.4192222702
2301	0.4191594806
2302	0.4191370905
2303	0.4191080468
2304	0.4190603756
2305	0.4190142876
2306	0.4189301733
2307	0.4189091279
2308	0.41884652
2309	0.4188138159
2310	0.4187742333
2311	0.4187432785
2312	0.4187086875
2313	0.4186441578
2314	0.4186328469
2315	0.4186144883
2316	0.4185656065
2317	0.4185169098
2318	0.4185164649
2319	0.4184905637
2320	0.4184828895
2321	0.4184629126
2322	0.4184192377
2323	0.4183878687
2324	0.4183317122
2325	0.4183072855
2326	0.4182674862
2327	0.418228313
2328	0.4181620351
2329	0.4181155706
2330	0.4180520102
2331	0.4180283822
2332	0.418004882
2333	0.4179491108
2334	0.4179414597
2335	0.4179226107
2336	0.4178815188
2337	0.4178802819
2338	0.4178676463
2339	0.4178526329
2340	0.4178384217
2341	0.4178097924
2342	0.4177957849
2343	0.4177741465
2344	0.4177461933
2345	0.4177271787
2346	0.4176661574
2347	0.4176192381
2348	0.4175640277
2349	0.4175472393
2350	0.4174846167
2351	0.4174477173
2352	0.4173998832
2353	0.4173594747
2354	0.4173194741
2355	0.4173191828
2356	0.4172512988
2357	0.4172117911
2358	0.4171582639
2359	0.4171175823
2360	0.4170750162
2361	0.4170371279
2362	0.4169793513
2363	0.4168920003
2364	0.416874151
2365	0.4168176738
2366	0.4167668465
2367	0.416720484
2368	0.4166950803
2369	0.4166440739
2370	0.4166009203
2371	0.4165769263
2372	0.4165645573
2373	0.4164931434
2374	0.416472949
2375	0.4164065138
2376	0.4163850266
2377	0.416341468
2378	0.4163392888
2379	0.4162604535
2380	0.4162428956
2381	0.4162292558
2382	0.4162094016
2383	0.4161385094
2384	0.4160588962
2385	0.4160107903
2386	0.4160042609
2387	0.4160012471
2388	0.4159220724
2389	0.4158999456
2390	0.4158998431
2391	0.4158300492
2392	0.4158123981
2393	0.4157735748
2394	0.4157714257
2395	0.415741651
2396	0.4156800435
2397	0.4156727849
2398	0.4156435657
2399	0.4155662228
2400	0.4155112984
2401	0.4154805915
2402	0.4154637084
2403	0.415427156
2404	0.4154183226
2405	0.4154000701
2406	0.4153452931
2407	0.4153079387
2408	0.4152799461
2409	0.4152716141
2410	0.4152653289
2411	0.4152492869
2412	0.4151955722
2413	0.4151115523
2414	0.4150592413
2415	0.4150394692
2416	0.4150258987
2417	0.414987832
2418	0.4149593944
2419	0.4149257698
2420	0.4149257006
2421	0.4149013425
2422	0.4148612593
2423	0.4148173002
2424	0.4147862147
2425	0.4147581491
2426	0.4147560974
2427	0.4147199579
2428	0.4146621298
2429	0.4145924973
2430	0.4145479437
2431	0.4145075658
2432	0.4144647672
2433	0.4144473931
2434	0.4143958286
2435	0.4143073152
2436	0.4142912797
2437	0.4142696017
2438	0.4142310916
2439	0.414216465
2440	0.4142103546
2441	0.4141542605
2442	0.4141318003
2443	0.414107998
2444	0.4140911819
2445	0.41403587
2446	0.4139511389
2447	0.413934119
2448	0.4139016575
2449	0.4138632312
2450	0.4137920275
2451	0.4137659855
2452	0.4137490189
2453	0.4136999484
2454	0.4135975946
2455	0.4135527046
2456	0.4135355711
2457	0.4135000744
2458	0.4134697622
2459	0.4134589168
2460	0.4133998479
2461	0.413339285
2462	0.413261837
2463	0.4132196354
2464	0.4131599123
2465	0.4131392657
2466	0.4130645673
2467	0.4130119168
2468	0.4129554563
2469	0.4129380607
2470	0.4129008002
2471	0.4128762138
2472	0.4128320582
2473	0.4127665845
2474	0.4127343595
2475	0.4127341139
2476	0.4127160353
2477	0.4126915599
2478	0.4126473735
2479	0.4126437152
2480	0.4126163641
2481	0.4125569491
2482	0.4125204461
2483	0.4125201298
2484	0.4124811764
2485	0.4124662812
2486	0.4124203765
2487	0.412357223
2488	0.4123014719
2489	0.4122788493
2490	0.4122442933
2491	0.4121946324
2492	0.4121385829
2493	0.412078378
2494	0.4120242798
2495	0.411970904
2496	0.4119604708
2497	0.4119599562
2498	0.4119347853
2499	0.4118940389
2500	0.4118387406
2501	0.4117423585
2502	0.4117034018
2503	0.4116513443
2504	0.4115824571
2505	0.4115726952
2506	0.4115645487
2507	0.4115257092
2508	0.4115096153
2509	0.4114772014
2510	0.411468469
2511	0.4114500741
2512	0.4114270743
2513	0.4113525532
2514	0.4113422758
2515	0.4113100631
2516	0.4113043673
2517	0.4112374846
2518	0.4112205153
2519	0.4111641666
2520	0.4111359949
2521	0.4111262166
2522	0.4110702015
2523	0.4110144003
2524	0.4110030396
2525	0.4109941472
2526	0.4109683795
2527	0.4109119054
2528	0.4108900701
2529	0.4108672777
2530	0.4108110307
2531	0.4107608143
2532	0.41072151
2533	0.4106769432
2534	0.4106362451
2535	0.4105911485
2536	0.4105383779
2537	0.410518966
2538	0.4104927678
2539	0.4104689774
2540	0.4104296537
2541	0.4103802991
2542	0.4103761784
2543	0.4103010334
2544	0.4102677167
2545	0.410221914
2546	0.4102143207
2547	0.4101990173
2548	0.4101492938
2549	0.4100964943
2550	0.4100747202
2551	0.4100618236
2552	0.4100579625
2553	0.4100011481
2554	0.4099813517
2555	0.4099125249
2556	0.4098700954
2557	0.4098639012
2558	0.4098166216
2559	0.409783485
2560	0.4097456677
2561	0.4096928074
2562	0.4096224299
2563	0.4095397446
2564	0.4095317906
2565	0.4094830514
2566	0.4094494169
2567	0.4093903014
2568	0.4093365687
2569	0.4092794139
2570	0.4092344581
2571	0.4092000506
2572	0.4091943214
2573	0.4091469478
2574	0.4091017382
2575	0.4090990576
2576	0.4090357402
2577	0.4089755631
2578	0.408917156
2579	0.4089019577
2580	0.4088718692
2581	0.4088649292
2582	0.4088202934
2583	0.4087408153
2584	0.4086864764
2585	0.4086113754
2586	0.408559386
2587	0.4085246949
2588	0.4084905903
2589	0.4084874121
2590	0.4084867859
2591	0.4084235859
2592	0.4083679422
2593	0.4083665722
2594	0.408322499
2595	0.4082870764
2596	0.4082383731
2597	0.4082053323
2598	0.4081545835
2599	0.4081388503
2600	0.4080991781
2601	0.4080440182
2602	0.4079772436
2603	0.407904814
2604	0.4078731022
2605	0.4078697239
2606	0.4078350784
2607	0.4078025394
2608	0.4077362493
2609	0.4076756319
2610	0.4076403283
2611	0.407612997
2612	0.4075618216
2613	0.4075198612
2614	0.4074657223
2615	0.4074266457
2616	0.4073809281
2617	0.4073363837
2618	0.407308317
2619	0.4072635324
2620	0.4072371319
2621	0.4071892429
2622	0.4071566089
2623	0.4071429877
2624	0.4070795857
2625	0.4070736918
2626	0.40703655
2627	0.4070155887
2628	0.4069418259
2629	0.4069142235
2630	0.4068612593
2631	0.4068188167
2632	0.4067705278
2633	0.4067171003
2634	0.4066892758
2635	0.4066396657
2636	0.4065996956
2637	0.4065846654
2638	0.4065686673
2639	0.4065266647
2640	0.4064894639
2641	0.4064280366
2642	0.4063678409
2643	0.4063191149
2644	0.4062795044
2645	0.4062720463
2646	0.4062609828
2647	0.4062381022
2648	0.4062081787
2649	0.4062032592
2650	0.4062019404
2651	0.4061432477
2652	0.4061006336
2653	0.4060381206
2654	0.406036047
2655	0.4059959332
2656	0.4059633001
2657	0.4059040125
2658	0.4058615901
2659	0.4058097014
2660	0.4057853527
2661	0.4057159056
2662	0.4057069569
2663	0.4056577028
2664	0.4056384601
2665	0.4055997253
2666	0.4055995337
2667	0.4055671757
2668	0.4055643211
2669	0.405555419
2670	0.4055329671
2671	0.4055289075
2672	0.4054896082
2673	0.4054600432
2674	0.4054497547
2675	0.4054225341
2676	0.4053681535
2677	0.4053250362
2678	0.4052488248
2679	0.4052404777
2680	0.4051603496
2681	0.4051148628
2682	0.4051093354
2683	0.4050673376
2684	0.4050280037
2685	0.4050141063
2686	0.404980334
2687	0.4049244196
2688	0.4048810391
2689	0.4048588925
2690	0.4048023289
2691	0.4047028956
2692	0.4046535066
2693	0.4046497825
2694	0.4045774576
2695	0.4045026892
2696	0.4044551011
2697	0.4043863453
2698	0.4043857933
2699	0.4043373422
2700	0.4043158173
2701	0.4042857084
2702	0.4042319693
2703	0.4041926079
2704	0.404154953
2705	0.40414632
2706	0.4041034616
2707	0.4040767755
2708	0.4039462725
2709	0.4039440618
2710	0.403905663
2711	0.4038386799
2712	0.403833961
2713	0.4038177581
2714	0.4037749949
2715	0.4037748682
2716	0.4037186893
2717	0.4036738203
2718	0.4036275493
2719	0.403616109
2720	0.4035901887
2721	0.4035547415
2722	0.4035057141
2723	0.4034985388
2724	0.4034715554
2725	0.4034655973
2726	0.4034301643
2727	0.4034177294
2728	0.4033733441
2729	0.4033699145
2730	0.4033523453
2731	0.4033324111
2732	0.4033145542
2733	0.4032736873
2734	0.4032451169
2735	0.4032134208
2736	0.4031772301
2737	0.4031049934
2738	0.4030649891
2739	0.4030081924
2740	0.4029547459
2741	0.4029004123
2742	0.4028136429
2743	0.4028017525
2744	0.4027362676
2745	0.4026488093
2746	0.4026423282
2747	0.4025911503
2748	0.4025060501
2749	0.4024554215
2750	0.4024021468
2751	0.4023344947
2752	0.4022746974
2753	0.4022231081
2754	0.4021652835
2755	0.4021501965
2756	0.4021051952
2757	0.4021005718
2758	0.4020551868
2759	0.4020252706
2760	0.4019733869
2761	0.4019717908
2762	0.4019321401
2763	0.4018983311
2764	0.4018184227
2765	0.4017667762
2766	0.4017580854
2767	0.40174039
2768	0.4016891714
2769	0.4016457345
2770	0.4015614492
2771	0.4015334443
2772	0.4014634645
2773	0.401453504
2774	0.401424854
2775	0.4014113744
2776	0.401398759
2777	0.4013912665
2778	0.4013531872
2779	0.4013391145
2780	0.4013046774
2781	0.4013018278
2782	0.4012656606
2783	0.4012291173
2784	0.4012144088
2785	0.4011917544
2786	0.4011418213
2787	0.4011226258
2788	0.4010587572
2789	0.4009939639
2790	0.4009375586
2791	0.4009094077
2792	0.400859732
2793	0.4008059394
2794	0.4007707594
2795	0.4007403471
2796	0.4006921404
2797	0.4006265688
2798	0.4005540499
2799	0.4005083705
2800	0.400451593
2801	0.4004196096
2802	0.400390299
2803	0.4003625907
2804	0.4003454213
2805	0.4002860785
2806	0.4002446101
2807	0.4002108833
2808	0.4001514815
2809	0.400120569
2810	0.4000618903
2811	0.4000433871
2812	0.3999591406
2813	0.3999554156
2814	0.3998948159
2815	0.3998699718
2816	0.3998263349
2817	0.3997856792
2818	0.3997420352
2819	0.3996807801
2820	0.3996236654
2821	0.3995691608
2822	0.3995295551
2823	0.3995195501
2824	0.3994641607
2825	0.3994167162
2826	0.3993669116
2827	0.3993432378
2828	0.3993289822
2829	0.3993079254
2830	0.3992755745
2831	0.3992042396
2832	0.3991428855
2833	0.3991173074
2834	0.3990677826
2835	0.3990660862
2836	0.3990255002
2837	0.3989665855
2838	0.3989276187
2839	0.3989176284
2840	0.3988870826
2841	0.3988843109
2842	0.3988798382
2843	0.3988671125
2844	0.3988569217
2845	0.3988437468
2846	0.3988062716
2847	0.3987951564
2848	0.3987666357
2849	0.3987373153
2850	0.3986898387
2851	0.3986103584
2852	0.3986028044
2853	0.3985741449
2854	0.398527763
2855	0.3984512279
2856	0.3984009805
2857	0.3983674604
2858	0.3983312516
2859	0.3982952679
2860	0.3982483492
2861	0.3981850946
2862	0.3981241608
2863	0.3981063456
2864	0.3980661121
2865	0.3980337162
2866	0.3980307919
2867	0.398024259
2868	0.3979970672
2869	0.397951187
2870	0.3979182439
2871	0.3978862032
2872	0.3978582496
2873	0.3978310961
2874	0.3978103921
2875	0.3977764748
2876	0.397737997
2877	0.3976910831
2878	0.3976619728
2879	0.3975977429
2880	0.3975453231
2881	0.3975431378
2882	0.3975341649
2883	0.3974876489
2884	0.3974473256
2885	0.3974299937
2886	0.3973714229
2887	0.3973516475
2888	0.3973316258
2889	0.3972943657
2890	0.3972432829
2891	0.3972132029
2892	0.3971710811
2893	0.3971550944
2894	0.3971264241
2895	0.3971206858
2896	0.3971046172
2897	0.3970518111
2898	0.3970266883
2899	0.3970121763
2900	0.3970086549
2901	0.39694902
2902	0.396930574
2903	0.396925998
2904	0.3968651129
2905	0.3968635503
2906	0.3968552854
2907	0.396778191
2908	0.3967229032
2909	0.3966966073
2910	0.3966524814
2911	0.3965785885
2912	0.3965749905
2913	0.3965742407
2914	0.3965637968
2915	0.3965196776
2916	0.3965092463
2917	0.3964689651
2918	0.3964306318
2919	0.3963662344
2920	0.3963103783
2921	0.3962498066
2922	0.3962368157
2923	0.3962259003
2924	0.3961656075
2925	0.3960994511
2926	0.3960671439
